,SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
15061,71,17,197,47540,27631,0,1,A,Matteson village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15062,71,17,197,49854,27631,0,1,A,Mokena village (pt.),Illinois,17375,17380,17422,17533,17642,17773,18014,18448,18617
15063,71,17,197,56640,27631,0,1,A,Orland Park village (pt.),Illinois,184,184,184,184,185,187,187,187,189
15064,71,17,197,75484,27631,0,1,A,Tinley Park village (pt.),Illinois,7467,7498,7511,7515,7523,7506,7499,7490,7495
15065,71,17,197,99990,27631,0,1,F,Balance of Frankfort township,Illinois,14293,14255,14280,14276,14277,14234,14203,14165,14170
15067,71,17,197,27624,31394,0,1,A,Frankfort village (pt.),Illinois,38,42,42,42,42,42,42,42,42
15068,71,17,197,99990,31394,0,1,F,Balance of Green Garden township,Illinois,3972,3968,3975,3974,3975,3964,3955,3947,3949
15070,71,17,197,35835,35827,0,1,A,Homer Glen village (pt.),Illinois,24172,24184,24227,24263,24294,24269,24292,24334,24433
15071,71,17,197,44225,35827,0,1,A,Lockport city (pt.),Illinois,11541,11549,11576,11618,11654,11665,11679,11718,11763
15072,71,17,197,52584,35827,0,1,A,New Lenox village (pt.),Illinois,42,42,42,42,42,42,42,42,42
15073,71,17,197,99990,35827,0,1,F,Balance of Homer township,Illinois,3304,3282,3288,3287,3285,3275,3267,3258,3257
15075,71,17,197,23945,38076,0,1,A,Elwood village (pt.),Illinois,2279,2279,2283,2282,2279,2269,2264,2256,2256
15076,71,17,197,38570,38076,0,1,A,Joliet city (pt.),Illinois,152,150,150,150,151,150,150,150,150
15077,71,17,197,99990,38076,0,1,F,Balance of Jackson township,Illinois,1669,1671,1674,1672,1671,1665,1660,1656,1656
15079,71,17,197,17458,38583,0,1,A,Crest Hill city (pt.),Illinois,1492,1492,1495,1693,1675,1940,2002,2000,1997
15080,71,17,197,38570,38583,0,1,A,Joliet city (pt.),Illinois,71175,71216,71310,71293,71343,71092,70942,70808,70920
15081,71,17,197,52584,38583,0,1,A,New Lenox village (pt.),Illinois,1,1,1,1,1,1,1,1,1
15082,71,17,197,64902,38583,0,1,A,Rockdale village,Illinois,1976,1976,1977,1974,1971,1962,1955,1946,1941
15083,71,17,197,99990,38583,0,1,F,Balance of Joliet township,Illinois,12754,12713,12733,12718,12707,12657,12618,12573,12565
15085,71,17,197,17458,44238,0,1,A,Crest Hill city (pt.),Illinois,17132,17135,17155,17141,17134,17069,17042,17002,16979
15086,71,17,197,38570,44238,0,1,A,Joliet city (pt.),Illinois,0,0,0,0,0,0,0,0,0
15087,71,17,197,44225,44238,0,1,A,Lockport city (pt.),Illinois,13298,13339,13363,13395,13419,13412,13410,13437,13468
15088,71,17,197,65442,44238,0,1,A,Romeoville village (pt.),Illinois,18626,18590,18618,18684,18725,18719,18713,18680,18688
15089,71,17,197,99990,44238,0,1,F,Balance of Lockport township,Illinois,10954,10946,10966,10964,10966,10935,10912,10885,10890
15091,71,17,197,38570,46370,0,1,A,Joliet city (pt.),Illinois,0,0,0,0,0,0,0,0,0
15092,71,17,197,46357,46370,0,1,A,Manhattan village,Illinois,7051,7051,7089,7110,7126,7182,7292,7394,7546
15093,71,17,197,52584,46370,0,1,A,New Lenox village (pt.),Illinois,8,8,8,8,8,8,8,8,8
15094,71,17,197,99990,46370,0,1,F,Balance of Manhattan township,Illinois,2159,2159,2163,2164,2163,2158,2155,2151,2151
15096,71,17,197,17523,49958,0,1,A,Crete village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15097,71,17,197,27624,49958,0,1,A,Frankfort village (pt.),Illinois,8,8,8,8,8,8,8,8,8
15098,71,17,197,49945,49958,0,1,A,Monee village,Illinois,5148,5146,5153,5143,5139,5115,5098,5078,5077
15099,71,17,197,57732,49958,0,1,A,Park Forest village (pt.),Illinois,2234,2228,2232,2231,2230,2223,2217,2210,2207
15100,71,17,197,76935,49958,0,1,A,University Park village (pt.),Illinois,6514,6504,6513,6508,6507,6485,6468,6447,6438
15101,71,17,197,99990,49958,0,1,F,Balance of Monee township,Illinois,1765,1777,1780,1779,1778,1771,1766,1760,1760
15103,71,17,197,27624,52597,0,1,A,Frankfort village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15104,71,17,197,35835,52597,0,1,A,Homer Glen village (pt.),Illinois,48,48,48,48,48,48,48,48,48
15105,71,17,197,38570,52597,0,1,A,Joliet city (pt.),Illinois,3727,3716,3723,3728,3738,3732,3730,3729,3740
15106,71,17,197,49854,52597,0,1,A,Mokena village (pt.),Illinois,1365,1382,1384,1394,1402,1411,1431,1465,1480
15107,71,17,197,52584,52597,0,1,A,New Lenox village (pt.),Illinois,24343,24322,24374,24431,24613,24881,25328,25724,26166
15108,71,17,197,99990,52597,0,1,F,Balance of New Lenox township,Illinois,10787,10802,10821,10818,10818,10786,10762,10735,10738
15110,71,17,197,59052,59065,0,1,A,Peotone village (pt.),Illinois,3539,3539,3545,3550,3546,3530,3528,3515,3530
15111,71,17,197,99990,59065,0,1,F,Balance of Peotone township,Illinois,892,892,894,892,890,886,882,877,877
15113,71,17,197,7133,60300,0,1,A,Bolingbrook village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15114,71,17,197,17458,60300,0,1,A,Crest Hill city (pt.),Illinois,1264,1249,1251,1252,1253,1250,1249,1246,1246
15115,71,17,197,38570,60300,0,1,A,Joliet city (pt.),Illinois,38394,38425,38497,38563,38667,38602,38588,38585,38720
15116,71,17,197,60287,60300,0,1,A,Plainfield village (pt.),Illinois,18808,18994,19046,19124,19257,19887,20047,20234,20440
15117,71,17,197,65442,60300,0,1,A,Romeoville village (pt.),Illinois,8364,8353,8368,8376,8384,8373,8372,8362,8370
15118,71,17,197,99990,60300,0,1,F,Balance of Plainfield township,Illinois,13488,13296,13320,13321,13326,13291,13267,13236,13245
15120,71,17,197,7640,63108,0,1,A,Braceville village (pt.),Illinois,1,0,0,0,0,0,0,0,0
15121,71,17,197,7770,63108,0,1,A,Braidwood city (pt.),Illinois,6191,6212,6225,6216,6209,6183,6170,6162,6152
15122,71,17,197,19837,63108,0,1,A,Diamond village (pt.),Illinois,12,12,12,12,12,12,12,12,12
15123,71,17,197,30120,63108,0,1,A,Godley village (pt.),Illinois,552,553,554,574,588,606,615,627,641
15124,71,17,197,99990,63108,0,1,F,Balance of Reed township,Illinois,192,171,171,171,172,171,171,171,171
15126,71,17,197,12476,76212,0,1,A,Channahon village (pt.),Illinois,1612,1612,1615,1616,1617,1621,1622,1621,1625
15127,71,17,197,17458,76212,0,1,A,Crest Hill city (pt.),Illinois,949,949,951,951,952,950,949,947,947
15128,71,17,197,38570,76212,0,1,A,Joliet city (pt.),Illinois,24233,24251,24291,24323,24376,24326,24305,24293,24365
15129,71,17,197,69758,76212,0,1,A,Shorewood village,Illinois,15615,15589,15669,15999,16161,16311,16515,16709,16948
15130,71,17,197,99990,76212,0,1,F,Balance of Troy township,Illinois,3582,3582,3588,3588,3589,3578,3570,3560,3562
15132,71,17,197,4585,79059,0,1,A,Beecher village,Illinois,4359,4359,4374,4404,4431,4453,4455,4446,4447
15133,71,17,197,99990,79059,0,1,F,Balance of Washington township,Illinois,1904,1904,1907,1906,1905,1898,1892,1886,1885
15135,71,17,197,82101,79865,0,1,A,Wilmington city (pt.),Illinois,38,38,38,38,38,38,38,38,38
15136,71,17,197,99990,79865,0,1,F,Balance of Wesley township,Illinois,2203,2203,2207,2206,2205,2198,2192,2185,2185
15138,71,17,197,3012,81035,0,1,A,Aurora city (pt.),Illinois,11471,11465,11489,11507,11532,11519,11534,11529,11617
15139,71,17,197,7133,81035,0,1,A,Bolingbrook village (pt.),Illinois,6227,6226,6237,6262,6279,6280,6296,6312,6339
15140,71,17,197,51622,81035,0,1,A,Naperville city (pt.),Illinois,39415,39370,39453,39532,39703,39830,40223,40483,40724
15141,71,17,197,56887,81035,0,1,A,Oswego village (pt.),Illinois,A,0,0,0,0,0,0,0,0
15142,71,17,197,60287,81035,0,1,A,Plainfield village (pt.),Illinois,18694,18790,18847,18940,19086,19730,19902,20103,20324
15143,71,17,197,65442,81035,0,1,A,Romeoville village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15144,71,17,197,99990,81035,0,1,F,Balance of Wheatland township,Illinois,5665,5618,5628,5628,5631,5615,5605,5593,5598
15146,71,17,197,59052,81711,0,1,A,Peotone village (pt.),Illinois,603,603,604,604,605,604,603,602,604
15147,71,17,197,99990,81711,0,1,F,Balance of Will township,Illinois,1218,1218,1220,1218,1217,1212,1208,1205,1205
15149,71,17,197,7770,82114,0,1,A,Braidwood city (pt.),Illinois,0,0,0,0,0,0,0,0,0
15150,71,17,197,15170,82114,0,1,A,Coal City village (pt.),Illinois,2,2,2,2,2,2,2,2,2
15151,71,17,197,19837,82114,0,1,A,Diamond village (pt.),Illinois,7,7,7,7,7,7,7,7,7
15152,71,17,197,82101,82114,0,1,A,Wilmington city (pt.),Illinois,5266,5266,5293,5287,5281,5260,5249,5234,5235
15153,71,17,197,99990,82114,0,1,F,Balance of Wilmington township,Illinois,918,918,920,918,918,914,911,908,907
